id,z1,z2
seq5306,8.853269,14.463698
seq5307,7.3714128,7.2952204
seq5308,9.565042,11.641204
seq5309,10.008562,4.103666
seq5310,5.731164,11.720136
seq5311,11.467897,2.2225537
seq5312,10.125132,7.628764
seq5313,9.779305,7.596049
seq5314,11.369028,5.9471464
seq5315,4.1559567,15.064643
seq5316,2.145317,-1.0212075
seq5317,5.4207845,11.695056
seq5318,11.40885,6.463869
seq5319,3.0473177,-0.7446589
seq5320,5.4561625,14.414907
seq5321,4.694008,12.71898
seq5322,4.806664,15.972449
seq5323,6.414599,14.858715
seq5324,8.70527,7.338781
seq5325,4.133901,15.171265
seq5326,2.498412,-1.1309364
seq5327,2.4379022,-0.3825757
seq5328,10.245104,11.823149
seq5329,9.1337185,14.73288
seq5330,7.7468114,8.314075
seq5331,5.335577,13.592923
seq5332,2.3205345,-1.8209711
seq5333,5.526493,15.862463
seq5334,2.2934284,-1.6616809
seq5335,10.387605,7.6387773
seq5336,10.644476,7.302853
seq5337,4.641219,12.840022
seq5338,5.345006,11.728947
seq5339,5.510256,15.719298
seq5340,7.4933615,15.073871
seq5341,5.986756,13.309103
seq5342,8.235308,12.309073
seq5343,6.9686136,14.269483
seq5344,9.140725,11.9715395
seq5345,5.9333344,15.435724
seq5346,9.523142,7.515317
seq5347,5.857671,13.277239
seq5348,2.509941,-0.20911968
seq5349,9.847225,7.6715274
seq5350,5.177051,12.736529
seq5351,11.05837,7.670307
seq5352,9.068394,7.8235765
seq5353,5.8411975,14.791661
seq5354,9.744637,13.70242
seq5355,1.8445405,-1.5331918
seq5356,6.5161924,14.225931
seq5357,4.9680643,15.071389
seq5358,-3.8551464,5.2557206
seq5359,9.3239355,6.4793973
seq5360,10.216523,3.9718242
seq5361,6.946257,15.189057
seq5362,10.901068,1.7809663
seq5363,2.2518494,-0.89263105
seq5364,11.49712,7.3142276
seq5365,5.3541803,15.412962
seq5366,4.977806,13.323914
seq5367,5.5558233,13.228163
seq5368,2.4229648,-1.6486375
seq5369,7.4024444,10.97067
seq5370,6.28419,12.426745
seq5371,5.7810965,13.293681
seq5372,11.378284,2.6486244
seq5373,1.8987705,-1.1324471
seq5374,11.419052,2.1305559
seq5375,4.8844967,16.07514
seq5376,11.01123,6.397725
seq5377,6.182616,12.628026
seq5378,11.346679,7.1701345
seq5379,7.903119,13.551972
seq5380,11.462674,5.968331
seq5381,7.0436316,15.688057
seq5382,7.6427555,13.151739
seq5383,11.699126,6.2423086
seq5384,5.7273107,13.302619
seq5385,6.349109,15.498118
seq5386,10.827738,1.9499123
seq5387,7.5566773,14.504029
seq5388,6.94582,14.364334
seq5389,5.835461,13.443165
seq5390,9.744544,12.340238
seq5391,5.4159517,14.188468
seq5392,2.1493127,-1.2270101
seq5393,8.852697,7.726951
seq5394,11.593557,6.656973
seq5395,2.4193416,-1.6959496
seq5396,5.216657,12.237205
seq5397,2.1415238,-1.0180211
seq5398,5.1805153,11.907343
seq5399,7.8592906,8.238631
seq5400,5.0263567,14.328727
seq5401,5.2173,13.114236
seq5402,10.089166,14.207234
seq5403,5.0840054,15.137332
seq5404,4.4021397,14.970349
seq5405,5.0752573,12.258361
seq5406,5.3319497,13.586163
seq5407,11.347341,7.510019
seq5408,2.2891538,-2.35075
seq5409,7.235848,12.859658
seq5410,2.891206,-0.9583902
seq5411,7.074943,12.243299
seq5412,11.163782,6.605735
seq5413,2.2491586,-0.6642507
seq5414,2.8683887,-1.0046982
seq5415,9.6599455,6.2120705
seq5416,10.011898,6.0161557
seq5417,11.332486,6.187896
seq5418,7.28566,13.88971
seq5419,10.561124,6.5497727
seq5420,8.041672,12.342523
seq5421,5.2442994,12.051737
seq5422,3.943309,14.967273
seq5423,7.2607384,13.324722
seq5424,4.141056,14.0317545
seq5425,9.177541,7.1153736
seq5426,10.040594,5.948306
seq5427,2.404697,-0.7938387
seq5428,5.2250404,15.219613
seq5429,2.6808538,-0.48989475
seq5430,10.890599,7.339645
seq5431,8.122753,13.964023
seq5432,4.8525686,16.104334
seq5433,10.180928,11.9047365
seq5434,4.355055,14.669178
seq5435,4.8905945,14.235385
seq5436,6.0406585,14.401441
seq5437,9.955222,5.8780994
seq5438,7.8774657,13.408284
seq5439,12.116796,6.1549
seq5440,2.37932,-1.5746697
seq5441,1.9781502,-2.3550868
seq5442,6.0088625,13.445259
seq5443,1.6874914,-2.3737977
seq5444,-4.0780506,5.127597
seq5445,9.222577,15.133946
seq5446,9.827501,7.6275625
seq5447,-3.9258306,5.0641823
seq5448,1.6918156,-1.8563792
seq5449,7.345867,10.801567
seq5450,6.914059,13.238962
seq5451,10.850065,7.3021297
seq5452,5.362592,15.618915
seq5453,9.823039,7.261796
seq5454,9.197249,6.801297
seq5455,2.4727576,-1.322352
seq5456,2.1622984,-1.4048864
seq5457,8.892878,12.134254
seq5458,6.2613735,13.000017
seq5459,5.261721,11.670312
seq5460,11.64154,2.4349914
seq5461,6.5541415,14.739455
seq5462,5.193233,11.727849
seq5463,10.4997835,7.6826873
seq5464,6.169808,13.504564
seq5465,2.1200078,-1.835087
seq5466,10.046841,11.301802
seq5467,9.751151,13.875288
seq5468,7.829202,13.134452
seq5469,5.861551,14.362986
seq5470,9.561148,12.237714
seq5471,8.7371855,7.3553967
seq5472,1.9326077,-2.3079944
seq5473,9.710301,7.258998
seq5474,6.355697,14.531801
seq5475,10.132445,7.8194113
seq5476,11.48683,7.608401
seq5477,11.582443,6.0662403
seq5478,5.866064,13.19244
seq5479,-3.9257436,5.363364
seq5480,6.0165834,15.458641
seq5481,6.8430367,12.453756
seq5482,4.1365685,14.250577
seq5483,6.530052,13.846101
seq5484,7.813371,14.285598
seq5485,6.4259453,13.352628
seq5486,-3.8448064,5.279999
seq5487,10.017856,14.226603
seq5488,2.4832883,-1.2870778
seq5489,4.898996,16.135977
seq5490,10.694721,1.7476269
seq5491,1.9591004,-2.3106756
seq5492,8.911455,14.449202
seq5493,7.228627,12.772225
seq5494,9.018758,6.62959
seq5495,-3.8170085,5.444989
seq5496,12.144434,6.01406
seq5497,7.792641,13.635689
seq5498,11.44885,5.9216995
seq5499,8.165831,12.308284
seq5500,4.805761,12.776284
seq5501,7.234533,15.415473
seq5502,10.174236,6.028877
seq5503,4.209248,15.627353
seq5504,7.1634083,12.599977
seq5505,10.111169,7.079511
seq5506,9.204936,6.760265
seq5507,11.960657,6.046307
seq5508,11.349832,2.423979
seq5509,-3.7379045,4.867833
seq5510,9.172031,6.220539
seq5511,4.2594094,14.6608305
seq5512,10.96862,7.9651113
seq5513,4.8548436,15.865054
seq5514,5.9089355,13.050563
seq5515,6.437999,14.061367
seq5516,6.8353195,13.442305
seq5517,11.69548,6.6015763
seq5518,6.686974,13.928059
seq5519,-3.7923453,5.4102674
seq5520,5.7203555,12.561736
seq5521,5.7640796,15.617296
seq5522,10.116045,4.0642633
seq5523,9.409599,6.0774846
seq5524,2.2277358,-2.6113946
seq5525,4.2052097,15.445892
seq5526,6.17018,15.82983
seq5527,-3.4329574,5.4571586
seq5528,2.2512546,-2.133041
seq5529,11.121552,2.1954763
seq5530,6.573594,12.215159
seq5531,5.844232,15.705252
seq5532,4.949172,12.473401
seq5533,11.154045,7.1585846
seq5534,8.971477,14.306233
seq5535,9.249346,14.806367
seq5536,6.5184455,12.261276
seq5537,2.0725825,-2.7097826
seq5538,2.8182883,-1.0238986
seq5539,5.8364735,12.606302
seq5540,10.603902,7.668144
seq5541,2.1248307,-2.2756515
seq5542,5.551273,13.468282
seq5543,11.138084,6.806274
seq5544,7.588135,12.160183
seq5545,4.5735273,14.321163
seq5546,3.1531508,-1.3941839
seq5547,4.5297284,13.899053
seq5548,10.587292,7.211751
seq5549,10.926553,7.439773
seq5550,2.1413891,-0.73989785
seq5551,10.219833,5.596229
seq5552,5.581982,13.813713
seq5553,6.823518,13.053706
seq5554,9.918524,11.258722
seq5555,6.214809,15.274604
seq5556,4.384105,15.279782
seq5557,2.2028143,-0.8260405
seq5558,12.323401,6.155189
seq5559,5.219153,16.157526
seq5560,2.2947683,-1.100289
seq5561,9.212634,15.07243
seq5562,5.6784296,14.9632635
seq5563,6.2506933,13.694302
seq5564,4.347339,15.193653
seq5565,11.605969,7.457882
seq5566,10.957371,6.44989
seq5567,11.547283,2.3767664
seq5568,11.270245,6.2322626
seq5569,11.695748,5.835203
seq5570,9.711038,11.281254
seq5571,4.232142,14.804233
seq5572,3.012414,-1.1697096
seq5573,6.6396875,14.715962
seq5574,9.195598,6.946404
seq5575,11.736107,7.369324
seq5576,2.0317082,-1.4333822
seq5577,4.9744596,12.66163
seq5578,-4.0262547,5.452863
seq5579,9.234006,14.463719
seq5580,10.9426565,7.4484
seq5581,1.9072199,-1.8583997
seq5582,9.903961,8.110625
seq5583,10.018879,12.006613
seq5584,10.49124,7.518002
seq5585,11.203485,2.6738746
seq5586,6.1821213,13.72898
seq5587,9.837329,6.233156
seq5588,4.978745,12.266397
seq5589,4.7194004,13.790717
seq5590,10.098854,6.9040813
seq5591,7.3975544,12.043974
seq5592,10.278368,11.740639
seq5593,7.4976187,15.396984
seq5594,9.708425,13.928068
seq5595,-3.4118373,5.464929
seq5596,5.969684,13.98054
seq5597,1.9515418,-2.3353012
seq5598,5.418513,13.696466
seq5599,9.687016,12.555091
seq5600,9.50962,11.687647
seq5601,12.004648,6.5369663
seq5602,1.781329,-2.377042
seq5603,7.591803,8.547631
seq5604,6.462784,12.029592
seq5605,4.7967386,12.832585
seq5606,1.8488557,-1.4295598
seq5607,6.696184,14.096725
seq5608,7.2952185,13.13149
seq5609,6.2448745,13.695574
seq5610,2.8114476,-0.62514025
seq5611,6.707032,13.745431
seq5612,11.560232,2.3995514
seq5613,11.490769,6.1405387
seq5614,6.8271933,13.00386
seq5615,5.748047,13.259397
seq5616,9.085149,7.4020014
seq5617,10.704303,1.7621956
seq5618,9.418203,14.402003
seq5619,1.9381964,-2.514823
seq5620,5.948881,13.319228
seq5621,9.089069,14.507123
seq5622,8.984497,14.5286
seq5623,5.860686,14.270266
seq5624,9.805888,14.633729
seq5625,9.021909,15.015191
seq5626,5.472374,11.728366
seq5627,5.5455327,15.728146
seq5628,10.865081,7.700889
seq5629,5.8769073,12.063328
seq5630,1.641592,-1.9044893
seq5631,9.119312,15.057806
seq5632,5.0728207,15.159999
seq5633,5.711452,15.483064
seq5634,1.8606766,-2.2188292
seq5635,-3.552475,5.453656
seq5636,4.7485433,14.832084
seq5637,6.7275352,15.625738
seq5638,7.7913713,8.278421
seq5639,10.911418,13.4395685
seq5640,11.312736,7.610599
seq5641,9.230917,14.6207905
seq5642,6.600048,15.549365
seq5643,5.6654725,13.073177
seq5644,10.751089,6.361548
seq5645,9.214291,12.128415
seq5646,6.9465284,14.47017
seq5647,1.7329583,-1.9613228
seq5648,1.8569878,-2.5662262
seq5649,6.7224913,12.194151
seq5650,10.662395,7.5570936
seq5651,9.229506,14.949748
seq5652,10.372261,6.7939954
seq5653,2.162834,-2.626433
seq5654,5.4673176,14.3225155
seq5655,5.8527656,12.874603
seq5656,6.5498185,15.726789
seq5657,6.9207487,13.106317
seq5658,5.4606934,14.013553
seq5659,-3.967341,5.3100643
seq5660,7.419312,15.148529
seq5661,5.9749913,11.8335705
seq5662,7.3188367,15.455852
seq5663,5.6981053,14.210347
seq5664,9.137116,14.363046
seq5665,11.496668,7.6011233
seq5666,2.3512542,-1.0488257
seq5667,1.7988968,-2.2858808
seq5668,9.8740635,6.015534
seq5669,10.425704,7.629463
seq5670,5.846741,13.182756
seq5671,9.726987,6.0665503
seq5672,5.7096133,13.32695
seq5673,5.1546373,15.402185
seq5674,9.834985,12.425653
seq5675,4.028805,15.397655
seq5676,8.994848,11.993416
seq5677,5.010779,13.610806
seq5678,10.706342,1.8110685
seq5679,11.1710415,7.852244
seq5680,2.2042882,-1.9966834
seq5681,4.6568494,12.901388
seq5682,5.6031647,14.85195
seq5683,9.383329,6.4962406
seq5684,11.225275,7.471813
seq5685,11.1295,6.1476145
seq5686,1.764555,-1.515747
seq5687,7.3936176,7.319448
seq5688,5.8203077,14.789672
seq5689,11.101844,2.2434516
seq5690,-3.6959023,5.0045824
seq5691,11.353005,7.3399844
seq5692,5.537059,15.791022
seq5693,7.0361395,14.747301
seq5694,2.314389,-2.044015
seq5695,4.7877674,13.992298
seq5696,4.344074,15.269639
seq5697,4.9019837,16.1426
seq5698,9.9167,4.162834
seq5699,5.629026,13.096191
seq5700,5.8606095,13.244365
seq5701,6.255397,15.641088
seq5702,5.743728,12.995939
seq5703,2.6883821,-1.7222759
seq5704,6.4272084,12.699609
seq5705,6.3014207,13.655089
seq5706,4.438732,14.984437
seq5707,5.0419374,12.897545
seq5708,10.547228,7.446377
seq5709,2.8132584,-1.1816682
seq5710,-4.0491066,5.1090074
seq5711,6.9904795,13.690889
seq5712,9.965431,5.7529244
seq5713,11.628563,6.4823184
seq5714,8.818047,15.161902
seq5715,9.220608,6.2565393
seq5716,10.281809,6.710578
seq5717,6.1565304,12.37138
seq5718,4.925861,12.411526
seq5719,10.16838,11.89842
seq5720,8.960976,13.901274
seq5721,11.114048,6.3989954
seq5722,7.624216,7.4506783
seq5723,4.467568,15.130242
seq5724,10.32184,7.819615
seq5725,2.5888245,-1.7345467
seq5726,11.786415,6.4365315
seq5727,4.1854506,14.257127
seq5728,5.276518,12.022149
seq5729,7.3680634,10.910891
seq5730,7.752489,11.68966
seq5731,7.3263164,14.078796
seq5732,11.178848,7.4939456
seq5733,6.933537,14.729597
seq5734,8.6180105,12.673346
seq5735,2.4817145,-2.1021278
seq5736,10.855007,7.2640615
seq5737,6.5663853,12.309055
seq5738,2.1955528,-0.6300311
seq5739,9.69529,6.632304
seq5740,4.415763,13.598631
seq5741,2.3782146,-0.30874714
seq5742,8.908718,12.587436
seq5743,5.633703,13.100815
seq5744,9.830011,5.849302
seq5745,7.1921444,12.591659
seq5746,8.012471,13.326008
seq5747,2.858094,-0.56909525
seq5748,1.8641548,-1.8082948
seq5749,5.549315,12.442529
seq5750,4.1754966,14.599819
seq5751,10.618388,7.081262
seq5752,9.569481,7.1599703
seq5753,4.954672,14.379665
seq5754,7.21579,15.30433
seq5755,7.0910163,12.3919735
seq5756,7.248302,15.240216
seq5757,4.6024966,15.873466
seq5758,12.264456,6.1652217
seq5759,9.79045,12.415119
seq5760,7.4707355,11.14564
seq5761,6.99889,10.890464
seq5762,2.0887318,-1.5711315
seq5763,9.3135805,6.0599456
seq5764,7.010695,11.214337
seq5765,7.8887253,14.22953
seq5766,9.014371,6.350933
seq5767,10.590473,5.91805
seq5768,7.3987846,13.568134
seq5769,11.339127,2.3656015
seq5770,11.656156,6.5756536
seq5771,7.519945,7.4102917
seq5772,10.210718,4.021549
seq5773,7.2677846,13.264153
seq5774,5.73102,13.184289
seq5775,5.3799715,12.160756
seq5776,9.348086,11.803759
seq5777,2.155342,-1.2423371
seq5778,7.6210637,15.305416
seq5779,-3.840788,5.6048903
seq5780,10.761467,7.225765
seq5781,2.8867958,-1.566485
seq5782,8.196231,12.368525
seq5783,-3.510526,5.473759
seq5784,10.935997,7.743511
seq5785,10.179964,11.907372
seq5786,5.445262,14.8095875
seq5787,5.438496,11.8910885
seq5788,4.7139983,13.59635
seq5789,11.174996,2.029396
seq5790,11.172206,6.0823197
seq5791,2.0051339,-2.7624404
seq5792,6.8562903,13.011919
seq5793,2.0097723,-1.6658634
seq5794,12.029226,6.1508226
seq5795,9.958506,11.321399
seq5796,9.770465,13.773486
seq5797,10.765834,7.449119
seq5798,9.248922,14.565275
seq5799,1.6259001,-2.1247997
seq5800,4.8967605,12.348343
seq5801,7.515351,15.412029
seq5802,8.984491,12.515773
seq5803,-4.123839,5.168052
seq5804,4.9102316,15.570313
seq5805,12.267295,6.060346
seq5806,12.118524,5.977827
seq5807,10.931705,6.757824
seq5808,4.2516737,15.010592
seq5809,9.129124,7.920577
seq5810,10.297147,4.3844757
seq5811,4.8457117,13.596255
seq5812,5.3713017,13.492937
seq5813,9.042459,6.473174
seq5814,6.3199625,11.918485
seq5815,-3.8684053,4.8865576
seq5816,11.40166,7.631051
seq5817,10.499232,7.464596
seq5818,2.3661559,-1.1569622
seq5819,5.197282,16.069412
seq5820,9.631529,5.932764
seq5821,7.500367,11.076136
seq5822,10.237619,4.343912
seq5823,6.6102343,11.878376
seq5824,9.413069,13.78425
seq5825,4.700573,16.082954
seq5826,5.15209,13.309514
seq5827,9.129518,7.3761954
seq5828,2.5278137,-0.31838742
seq5829,6.876764,15.657636
seq5830,7.7112026,7.5660233
seq5831,4.529268,14.549225
seq5832,8.650141,12.584813
seq5833,5.828594,15.69798
seq5834,8.595303,12.89929
seq5835,7.890798,13.591788
seq5836,4.684146,15.492274
seq5837,9.920899,11.237379
seq5838,4.113596,15.327351
seq5839,11.552641,2.2686603
seq5840,8.9015045,14.804442
seq5841,5.8699503,12.005345
seq5842,11.519248,2.2810848
seq5843,9.467519,7.1046705
seq5844,11.780884,6.6823316
seq5845,9.64624,7.651101
seq5846,10.373034,5.8676023
seq5847,4.5130954,13.1681795
seq5848,2.4747133,-1.0309829
seq5849,6.298536,12.705254
seq5850,1.9412988,-0.8996359
seq5851,2.7880332,-1.392724
seq5852,7.5333962,15.195745
seq5853,6.5569267,15.245171
seq5854,6.904461,12.64412
seq5855,2.3328784,-2.5182533
seq5856,9.701948,7.595597
seq5857,9.268179,6.890094
seq5858,9.209503,12.807372
seq5859,5.856943,12.114185
seq5860,10.143254,6.0110173
seq5861,10.641782,1.7416383
seq5862,7.97329,12.451212
seq5863,7.203487,15.550458
seq5864,6.6533556,13.201816
seq5865,4.8139496,13.083728
seq5866,6.443536,11.912436
seq5867,4.4374847,14.758226
seq5868,7.229474,14.755682
seq5869,6.6995015,14.2927885
seq5870,7.950241,14.836477
seq5871,6.448362,13.472442
seq5872,10.3351145,4.3762984
seq5873,7.065639,14.549069
seq5874,6.2111535,12.350182
seq5875,6.195336,12.704287
seq5876,5.8338795,13.230234
seq5877,4.9153523,13.494592
seq5878,7.418524,11.225904
seq5879,4.701702,12.633951
seq5880,2.4863105,-0.32585156
seq5881,5.5606427,14.115283
seq5882,1.765728,-2.6619794
seq5883,9.182517,14.905967
seq5884,7.5905094,12.943572
seq5885,11.188202,7.6982765
seq5886,10.229827,11.826887
seq5887,5.83778,15.677319
seq5888,7.8115964,8.268847
seq5889,7.0985546,10.961799
seq5890,2.4142983,-2.282507
seq5891,4.697702,14.872113
seq5892,4.2108035,15.572151
seq5893,2.3821144,-1.175132
seq5894,8.257358,14.959976
seq5895,10.900711,7.1999454
seq5896,4.387626,15.806323
seq5897,4.6707644,13.238839
seq5898,6.610174,13.515578
seq5899,5.3691974,13.365985
seq5900,5.3188295,11.921236
seq5901,7.8526874,12.289828
seq5902,3.9770226,14.023967
seq5903,-3.5409791,5.4265122
seq5904,2.8326945,-1.9389372
seq5905,11.362747,3.0291636
seq5906,7.0396686,10.861649
seq5907,-3.9959126,5.479792
seq5908,1.8955629,-2.1732843
seq5909,5.6127586,12.037794
seq5910,6.7622123,14.672482
seq5911,4.9791617,13.376473
seq5912,6.6081448,14.794456
seq5913,11.307373,7.5795975
seq5914,11.666303,7.5234475
seq5915,5.614402,14.562548
seq5916,3.257598,-1.3974055
seq5917,11.514103,6.4159875
seq5918,7.877563,13.910934
seq5919,11.3973675,6.325766
seq5920,4.2675796,14.466128
seq5921,9.015583,14.0543785
seq5922,11.921246,6.6243367
seq5923,10.3507395,5.9275703
seq5924,11.406078,2.3206108
seq5925,10.384064,7.1767406
seq5926,6.469144,11.946985
seq5927,11.604278,6.2900267
seq5928,6.935064,14.240667
seq5929,6.674626,15.096191
seq5930,7.425325,7.32906
seq5931,5.9900827,13.673356
seq5932,9.101858,6.0137587
seq5933,9.296304,5.9084754
seq5934,9.716904,7.508932
seq5935,2.4400747,-1.0427504
seq5936,10.003638,7.377207
seq5937,10.288115,11.786026
seq5938,5.900259,15.654468
seq5939,9.613561,7.6700706
seq5940,7.4333744,10.917112
seq5941,10.506536,7.3734937
seq5942,9.940749,5.633606
seq5943,9.863205,11.351886
seq5944,8.736696,7.3338776
seq5945,10.398293,7.280079
seq5946,11.36958,6.4141617
seq5947,9.203409,12.763147
seq5948,10.403337,6.8094177
seq5949,9.8263235,12.4513
seq5950,5.780095,14.805564
seq5951,2.9671528,-0.87955123
seq5952,5.142788,13.369123
seq5953,9.194299,12.79486
seq5954,8.998705,12.530101
seq5955,7.4501686,13.0290785
seq5956,2.0996027,-1.4660283
seq5957,9.931433,7.1673713
seq5958,2.428891,-1.513477
seq5959,5.454416,13.58043
seq5960,9.196392,6.3868766
seq5961,9.860691,12.314215
seq5962,5.7566156,11.625854
seq5963,9.398226,6.626277
seq5964,5.2987747,15.831268
seq5965,10.996208,1.85555
seq5966,6.661601,13.62125
seq5967,6.4718337,14.470749
seq5968,4.781311,14.728743
seq5969,7.0901666,12.460558
seq5970,7.677457,8.40914
seq5971,9.486814,7.5087857
seq5972,1.8227181,-2.623656
seq5973,7.524073,7.4252
seq5974,7.569152,12.983689
seq5975,9.734301,5.9894204
seq5976,1.9501766,-0.92545444
seq5977,9.531065,5.9927864
seq5978,2.017929,-2.5643346
seq5979,9.015724,12.190798
seq5980,7.535886,13.199699
seq5981,1.9496001,-2.699386
seq5982,8.742455,14.165354
seq5983,2.3970413,-1.0956905
seq5984,5.6002975,15.161607
seq5985,2.8756382,-2.0063024
seq5986,11.7924385,6.018654
seq5987,9.44896,6.721247
seq5988,5.8238015,13.196725
seq5989,4.3954687,13.506793
seq5990,11.871103,7.214331
seq5991,5.9056716,13.386815
seq5992,4.5169983,15.727944
seq5993,5.3383694,11.638388
seq5994,9.202797,12.809363
seq5995,9.58779,13.994109
seq5996,6.287464,12.717656
seq5997,2.1629574,-1.4836755
seq5998,5.479003,12.9034815
seq5999,5.328423,14.194746
seq6000,10.508925,7.2783
seq6001,1.8573135,-2.7840884
seq6002,10.751022,1.9012579
seq6003,4.3277016,15.357713
seq6004,5.596944,14.595417
seq6005,7.21409,13.078936
seq6006,10.904088,13.445749
seq6007,5.468241,13.735497
seq6008,12.189974,6.5343714
seq6009,9.165407,6.2671285
seq6010,10.863296,6.1423435
seq6011,10.652056,5.9712873
seq6012,8.940989,7.0147033
seq6013,10.742213,1.8622284
seq6014,11.242062,2.2283165
seq6015,5.666955,14.093086
seq6016,1.9581132,-1.4049553
seq6017,9.829812,6.1670146
seq6018,5.742501,12.185804
seq6019,5.369116,13.668785
seq6020,10.956576,6.064183
seq6021,9.148458,14.9863205
seq6022,2.7329984,-0.31427187
seq6023,2.6707823,-2.179935
seq6024,9.309071,14.930901
seq6025,8.672935,12.727289
seq6026,2.9194798,-0.9462209
seq6027,9.872409,6.818536
seq6028,6.3246737,14.333924
seq6029,6.3934035,13.625095
seq6030,10.043051,6.4917946
seq6031,9.964716,11.322521
seq6032,7.678328,8.408094
seq6033,8.981882,14.461028
seq6034,5.7602763,12.878946
seq6035,5.869398,14.85244
seq6036,5.2431087,12.844841
seq6037,6.225965,13.871847
seq6038,8.593085,7.2504797
seq6039,9.027813,13.90452
seq6040,5.6796093,13.289102
seq6041,11.768067,7.1654754
seq6042,6.7829595,14.646402
seq6043,10.414781,7.4454703
seq6044,6.930807,13.026418
seq6045,9.384952,5.86406
seq6046,6.067891,15.280082
seq6047,9.321006,14.204346
seq6048,4.917357,13.684881
seq6049,9.593518,6.0843368
seq6050,10.412236,7.376933
seq6051,5.342093,15.2226305
seq6052,7.2306,14.393474
seq6053,4.6411996,16.065987
seq6054,9.670709,13.788884
seq6055,7.675729,13.048275
seq6056,5.331802,14.126246
seq6057,10.652925,5.450401
seq6058,-3.7258074,5.186467
seq6059,5.9380784,12.304506
seq6060,8.430965,13.146125
seq6061,10.868227,7.445007
seq6062,4.663129,15.493833
seq6063,10.794105,1.7768247
seq6064,-4.034252,5.3939743
seq6065,7.503939,11.326163
seq6066,6.41972,13.485377
seq6067,4.4951687,13.262465
seq6068,10.616772,3.474902
seq6069,5.14159,15.16675
seq6070,5.60166,12.94994
seq6071,10.886267,6.1001005
seq6072,7.803502,8.289239
seq6073,4.18202,15.137097
seq6074,5.0373216,15.648591
seq6075,6.98927,14.193092
seq6076,7.3056035,10.947045
seq6077,9.01436,7.482371
seq6078,11.230578,7.262095
seq6079,11.675492,6.0403256
seq6080,6.438846,12.259594
seq6081,10.044529,4.166039
seq6082,5.267395,13.428036
seq6083,10.071415,4.0225754
seq6084,9.96257,11.277593
seq6085,12.143752,6.2554007
seq6086,11.052086,5.9296694
seq6087,11.239041,2.0377696
seq6088,6.027849,14.03233
seq6089,7.09231,13.7892475
seq6090,9.188874,6.686277
seq6091,9.311475,5.9727316
seq6092,11.09964,7.9453754
seq6093,7.206013,12.561924
seq6094,6.086566,15.575422
seq6095,2.567152,-0.14182173
seq6096,2.3858542,-1.7180666
seq6097,5.7660446,13.232479
seq6098,9.237055,12.82357
seq6099,7.3654084,14.921766
seq6100,2.9942207,-1.575385
seq6101,9.247497,6.1633167
seq6102,6.6804695,12.030459
seq6103,9.164186,15.164165
seq6104,9.83663,7.5727863
seq6105,7.2137017,12.604747
seq6106,10.927506,6.315907
seq6107,10.11053,7.510209
seq6108,6.7685475,14.500661
seq6109,2.683916,-1.3807683
seq6110,5.4400663,14.168548
seq6111,9.785021,12.430706
seq6112,11.318811,7.525583
seq6113,10.324571,6.1424174
seq6114,6.4935617,11.989396
seq6115,2.4414551,-1.7646387
seq6116,1.8486593,-1.9285
seq6117,6.8741765,13.574641
seq6118,5.4139504,15.688823
seq6119,5.770877,14.414654
seq6120,4.0549498,15.233924
seq6121,2.0671628,-2.1811793
seq6122,10.105388,7.6302023
seq6123,6.454055,15.797321
seq6124,10.186342,11.591864
seq6125,9.688537,5.7920175
seq6126,5.018986,14.1070595
seq6127,4.433332,13.05982
seq6128,-3.9097557,5.5344872
seq6129,7.483216,14.331353
seq6130,9.437281,7.332727
seq6131,5.185971,13.070318
seq6132,10.637684,7.48672
seq6133,2.7195024,-0.38959435
seq6134,11.102209,7.774343
seq6135,10.638524,1.7361588
seq6136,4.4151754,14.909252
seq6137,2.7309277,-0.51749456
seq6138,4.3937984,14.921165
seq6139,5.9043093,13.419217
seq6140,1.7737454,-2.5742736
seq6141,5.637801,12.018406
seq6142,5.1381288,15.160843
seq6143,10.668126,3.4893897
seq6144,9.935196,7.7808633
seq6145,7.1135597,13.753155
seq6146,10.190894,4.0134993
seq6147,6.945453,15.278754
seq6148,9.051767,6.4862947
seq6149,6.1614623,14.94329
seq6150,6.264815,12.352224
seq6151,10.059911,7.638622
seq6152,6.790493,13.500722
seq6153,5.630717,15.223388
seq6154,9.645829,6.1370506
seq6155,7.278272,14.770649
seq6156,11.316265,5.989347
seq6157,4.0922155,15.265257
seq6158,6.4705563,13.275613
seq6159,4.594156,15.96842
seq6160,7.5520487,12.639629
seq6161,9.903392,11.258698
seq6162,8.936142,7.439966
seq6163,4.928981,15.254143
seq6164,11.369586,5.6635084
seq6165,7.368164,14.917663
seq6166,4.7151275,16.013224
seq6167,7.793248,15.417332
seq6168,10.920417,2.7167492
seq6169,5.6709437,13.480212
seq6170,9.976914,11.293072
seq6171,5.5195494,15.65448
seq6172,-3.6969478,5.4104505
seq6173,10.153149,7.6164985
seq6174,8.178099,12.355789
seq6175,10.081476,6.833074
seq6176,-3.6974967,4.841937
seq6177,11.957738,6.0806866
seq6178,9.922111,7.479798
seq6179,11.296941,2.201414
seq6180,6.8340726,14.517514
seq6181,2.648477,-1.148789
seq6182,6.986167,14.725678
seq6183,5.5455704,13.157961
seq6184,10.799959,7.747534
seq6185,5.228322,12.820143
seq6186,10.15029,7.4860463
seq6187,11.427101,6.918604
seq6188,5.7706175,13.237442
seq6189,11.23903,2.0222752
